customer_id,tenure,age,support_calls,subscription_type,country,monthly_usage,avg_session_duration,feature_1_usage,feature_2_usage,churn,usage_intensity
39,14,53,2,Enterprise,France,15.213010093340092,30.987980472175355,4.107532890741405,3.5543763605029195,1,1.0866435780957209
40,9,56,1,Basic,USA,7.466218471309893,40.01727315757766,0.03585099787345011,0.03959962350921308,1,0.8295798301455437
41,53,33,1,Basic,France,24.81857693020566,30.831286043198862,1.5954341336666829,2.753496515133485,0,0.46827503641897467
42,2,53,1,Premium,UK,14.255667201396014,42.965434558240354,1.35387646542399,2.4597369751252804,1,7.127833600698007
43,60,36,1,Premium,USA,37.096561558092,44.75438161566337,1.8311381345300841,11.0728510900696,0,0.6182760259682
44,71,57,0,Premium,USA,53.11600695780549,8.480532343433639,0.3460576039634105,8.466594355798719,0,0.7481127740535984
45,44,42,2,Premium,USA,35.708594895102216,32.41780409565466,2.0967666210301594,8.968190860591216,0,0.8115589748886868
46,8,54,1,Premium,Germany,21.47080728715985,29.573839898900385,12.54462638146752,5.954281455457542,0,2.6838509108949813
47,47,38,0,Basic,USA,25.286853595713712,50.27417608985608,2.679686007392427,0.8621899205888521,0,0.5380181616109301
48,35,54,1,Basic,UK,15.953153900629864,14.414178612025367,5.258162447513905,2.5771079625291016,1,0.45580439716085325
49,36,30,0,Basic,USA,25.12036018065206,35.75690557875618,0.6500627679663779,5.614608963288292,0,0.6977877827958906
50,50,45,1,Premium,France,22.205371009909783,13.224208584109642,1.4461398068403324,6.02040304352027,1,0.44410742019819566
51,4,59,0,Enterprise,India,11.44881662290775,15.09164402964216,4.188041691100474,9.374809478144577,1,2.8622041557269373
52,2,52,0,Basic,UK,8.378894336230532,22.422787718387795,2.691296818786165,1.9478264205544726,1,4.189447168115266
53,6,47,2,Basic,India,17.34964444448977,31.19104802593232,0.7250662525932103,0.9267232018037668,1,2.8916074074149614
54,54,72,0,Enterprise,USA,33.20433241494954,21.57687828664875,1.7083413573909256,0.351794395055022,0,0.6148950447212878
55,4,60,1,Basic,USA,23.008343772139142,39.66799806834866,0.28248170140101764,0.9792447420067603,0,5.7520859430347855
56,54,57,0,Basic,USA,44.70469751138901,48.98756043298399,2.270802937420478,0.05914116091953477,0,0.827864768729426
57,63,54,0,Premium,USA,41.50355853361067,88.03980336437529,1.2855125000054284,1.5414554214348397,0,0.6587866433906456
58,18,56,1,Basic,USA,39.92175343895503,30.627928126072508,0.29861806384961265,9.141370504082218,0,2.217875191053057
59,44,69,0,Basic,France,22.75086971421499,36.525683550922885,2.010171480986422,0.9342256772650581,0,0.5170652207776134
60,34,38,1,Enterprise,Germany,22.598689625862285,34.532327462621645,0.050186865218558974,14.385012779947349,0,0.6646673419371261
61,62,60,0,Enterprise,UK,31.61162970781261,23.836704942757287,11.98894013510842,19.463962331095836,0,0.5098649952873002
62,14,50,1,Basic,Germany,17.71633169357998,12.716638122410968,2.049048440942537,0.3255794972333927,1,1.2654522638271415
63,48,39,0,Premium,USA,13.760849349918882,89.15827349067122,2.8083225820088478,6.512271529857078,0,0.2866843614566434
64,15,43,0,Premium,USA,15.858086285962248,54.880595977123434,3.1249207212380066,11.592623981497576,0,1.0572057523974832
65,62,48,2,Basic,UK,38.65410697305243,36.18375257457033,0.7611859617344685,0.7082602186700679,0,0.6234533382750391
66,40,32,1,Enterprise,USA,37.41857365302937,18.327263572110372,1.0621880531812973,2.6255929864003105,0,0.9354643413257342
67,53,57,0,Basic,UK,18.134355938791558,40.894173938691964,1.5392192023343603,5.46010640825978,0,0.3421576592224822
68,24,43,1,Basic,USA,13.810010967347136,30.048760925511708,5.766938653522464,0.45469321862816625,1,0.575417123639464
69,26,46,2,Basic,UK,15.74933905288114,28.865332978406745,0.6599702442154021,2.4631176176570593,1,0.6057438097261977
70,60,65,0,Premium,France,38.69209188516154,31.4541656450455,3.7805856379475387,1.0775571257509389,0,0.6448681980860257
71,41,46,0,Basic,UK,19.219527295200376,35.46025513746908,7.243385100243304,4.34553289066445,0,0.4687689584195214
72,29,68,1,Premium,USA,13.19653442246164,24.62044194273582,2.3914093454658474,3.760619012678988,1,0.4550529111193669
73,15,37,0,Premium,USA,10.690037502256555,17.09313438860086,1.8407998070822726,3.7497683111134195,1,0.7126691668171037
74,45,28,1,Basic,USA,26.61293504913683,18.152000658747372,2.7572910583691064,7.438589759521476,0,0.5913985566474851
75,65,40,0,Premium,UK,35.070685895322406,23.745061752952477,0.457306373807825,4.352472003495536,0,0.5395490137741908
76,71,2,0,Basic,USA,46.80498945215335,31.341541051363585,0.06730181548746719,0.47817991618938216,0,0.6592252035514556
77,9,58,0,Basic,Germany,22.0585430656899,22.42740367144617,0.8672972501211733,0.5733252403700877,1,2.4509492295211
78,1,29,0,Basic,USA,21.049732665616823,26.262322058329715,3.630873051406642,0.963181519933602,1,21.049732665616823
79,8,35,0,Basic,UK,17.596434345913277,13.80586963457,0.1613791710847713,0.1160424723494363,1,2.1995542932391596
80,63,55,1,Basic,USA,24.814495742475607,16.005848988042818,1.7885193888988955,1.3625500454042534,0,0.3938808848012001
81,11,46,1,Premium,USA,20.34274368214141,20.689897747004764,0.15867053108949525,1.8826498182000475,1,1.8493403347401283
82,8,38,1,Basic,India,10.09653120212225,14.55136954447945,1.390177305241156,3.7081474231182363,1,1.2620664002652813
83,35,14,1,Basic,France,30.026655128076662,45.12401579784304,0.278682962035477,1.193344923560086,0,0.8579044322307617
84,35,64,1,Basic,USA,29.21521987524647,21.050517362063808,1.8708338268999123,5.824919686532397,0,0.8347205678641848
85,33,55,0,Basic,UK,35.52099635807145,12.392743981947499,0.7426463806332917,1.454487446589217,0,1.0763938290324682
86,5,75,0,Basic,Germany,22.082997615803105,17.959794801045653,0.9262129275976408,22.144416320164396,0,4.416599523160621
87,41,36,0,Basic,UK,32.639868646706454,69.10309866122351,0.1300582623934267,1.9335066955484317,0,0.7960943572367428
88,28,23,1,Basic,USA,10.31017990719619,21.427209724168556,2.9926088486603444,6.551898245697378,1,0.3682207109712925
89,7,59,1,Basic,France,14.883494984482606,25.755249812262253,1.845892279814552,0.748692578402665,1,2.1262135692118007
90,12,42,0,Basic,Germany,22.858376150413683,21.606315968717702,1.7425053713726684,0.010494178163577589,0,1.9048646792011403
91,34,54,2,Basic,UK,37.99210588160334,24.31096227775636,2.146411168514512,2.1590860036122432,0,1.1174148788706864
92,33,69,1,Basic,USA,31.018718936013872,62.350507104964926,2.179791312848202,2.170260714532885,0,0.9399611798792082
93,48,50,1,Premium,USA,16.855898102398815,24.00267789010036,1.3029399354612803,12.093124319404144,0,0.3511645437999753
94,23,47,1,Enterprise,UK,34.49097794504544,35.0041816669782,1.2834765246952233,1.1732739712245426,0,1.499607736741106
95,62,48,1,Premium,France,35.209967724147404,25.007965479325392,1.0593985111630169,0.8563810514759811,0,0.567902705228184
96,37,20,0,Basic,UK,31.052458598276793,60.31237695621165,3.3358826252967453,1.6313377378979572,0,0.8392556377912647
97,44,61,1,Basic,USA,34.349468066784326,96.41600021212435,0.3714449388529274,2.1870998030705637,0,0.7806697287905529
98,35,62,0,Basic,USA,20.49313764036521,57.05700949656744,1.3340405302635914,3.0800426865209563,0,0.5855182182961488
99,65,52,1,Basic,UK,25.6079192040172,34.025780535107174,1.9651691282071553,1.0476997278436175,0,0.3939679877541108
100,47,22,0,Basic,USA,32.094049745396,24.696348671213734,1.452360416622,0.9234013360924046,0,0.682852122242468
101,3,43,0,Basic,UK,11.879384631451135,30.42173779577298,1.6119368371133893,5.506910438967807,1,3.959794877150378
102,1,66,1,Basic,Germany,12.789207303171297,30.156946592541434,3.6532744218883737,2.0505238454967323,1,12.789207303171297
103,5,36,1,Basic,France,15.030944873928924,28.418848185496874,0.7991619545366285,8.044442766216466,1,3.006188974785785
104,14,62,0,Basic,France,7.870277574065333,16.978663039250282,0.8488531443166679,3.4504572316407542,1,0.5621626838618095
105,27,45,0,Basic,UK,28.731324276209932,27.03011425392579,0.36270659153057133,0.19344655443668293,0,1.0641231213411086
106,9,55,1,Basic,India,25.171227896504835,34.76017806836342,2.775043996733371,0.34032731844167696,0,2.7968030996116484
107,15,38,0,Basic,UK,23.4629589003314,24.8783487666656,0.4646102657590932,6.1108149629157635,0,1.5641972600220935
108,42,46,1,Basic,Germany,9.75366777370566,62.77921731601231,1.466962441138206,0.709636967453493,0,0.23223018508822998
109,51,51,0,Basic,UK,34.9461627645434,40.23505317867864,3.8504607826272528,0.5517016917716266,0,0.6852188777361451
110,63,28,0,Basic,France,47.08306274400079,17.909255622957094,0.20661090842600224,6.5581293919583885,0,0.7473502022857269
111,52,49,0,Basic,USA,26.464948782877038,16.521460311942644,0.3690991232153844,9.268549413858677,0,0.5089413227476354
112,4,4,1,Basic,Germany,18.149007619239836,26.990794918329417,0.4054315148632967,3.169579649477364,1,4.537251904809959
113,23,35,1,Basic,USA,26.380858002449294,54.714075230634464,0.28861625335585833,0.3213435797094664,0,1.1469938261934476
114,15,53,1,Premium,USA,14.403968141767978,17.56927209023053,8.694900747732756,0.08708724681826556,1,0.9602645427845319
115,43,61,0,Enterprise,USA,20.287820800010685,10.904264504418403,5.387564722745261,4.9321794573685445,1,0.4718097860467601
116,29,52,1,Enterprise,USA,8.351878422379597,38.734114865665504,2.42765931698037,0.32810059568977973,1,0.287995807668262
117,36,24,2,Basic,UK,21.303719782421798,6.189618698977391,0.70662436598419,2.3838970694574866,1,0.591769993956161
118,13,60,0,Basic,UK,13.544159512056797,21.23262819158442,0.24476527967821782,1.541632603495029,1,1.0418584240043691
119,32,27,0,Basic,USA,22.684313419777375,32.657519905156974,0.04791995748728278,0.09961691986915763,0,0.708884794368043
120,71,54,1,Enterprise,UK,47.69688311302012,68.81585700055487,4.198559105651297,16.630137744036304,0,0.6717870860988749
121,59,28,0,Premium,India,41.64098762101382,31.70554020788952,2.1099911135746323,0.03501497739293702,0,0.7057794512036241
122,28,33,0,Premium,Germany,14.510994979577049,84.37772947420527,2.692641692786799,1.7051512752043017,0,0.5182498206991804
123,66,30,3,Basic,USA,31.351648819452585,76.53744787407093,0.36658094324587276,4.914077219356563,0,0.47502498211291794
124,42,47,1,Basic,UK,28.816444779321692,59.82065729740393,1.7770317655289771,11.005031096149304,0,0.6861058280790879
125,45,42,0,Basic,USA,4.087267253213916,60.074578102275794,0.45738493459423146,0.13864979391027132,0,0.09082816118253147
126,62,52,0,Enterprise,USA,33.00811024762325,78.55603741277318,0.16757873083735722,16.261571100816674,0,0.5323888749616653
127,57,44,0,Basic,UK,29.569199264022732,12.88599986875073,4.113871358968057,1.2305229958024377,0,0.5187578818249602
128,6,22,0,Basic,India,15.4911448606126,23.25322865819234,3.513024204462047,0.5176132231354932,1,2.5818574767687665
129,28,49,1,Basic,Germany,25.978759098396992,12.035937794042976,1.7775284858888418,5.205641684383026,1,0.9278128249427497
130,28,18,1,Premium,Germany,14.607646133716099,36.06999609455057,7.389024958762462,4.0127751648272705,0,0.5217016476327178
131,44,31,0,Basic,UK,32.88291119295591,39.01855423583584,2.95893351162943,0.3135988856278878,0,0.747338890748998
132,30,39,0,Premium,UK,25.498053262333343,32.637740896158455,0.9627078149171813,3.7566060473986673,0,0.8499351087444448
133,62,38,0,Basic,India,50.388773520945605,29.985459202753916,4.922954992952675,5.088238920703111,0,0.8127221535636387
134,62,20,0,Basic,USA,33.73775091953387,29.022641696358644,0.9824550816781084,2.3887355660863614,0,0.5441572728957076
135,1,65,1,Basic,USA,22.507319153776233,38.724588619381656,8.190108518766296,1.2585669231788026,0,22.507319153776233
136,27,69,1,Premium,USA,34.75226123837786,35.042565214789434,3.588614283162573,0.9381950393014606,0,1.2871207866065875
137,62,78,1,Premium,USA,37.81130339720872,66.88554772815932,0.7008853360987164,5.414549832275073,0,0.6098597322130438
138,3,62,1,Basic,USA,15.443302204123249,22.84620519348539,1.0069483158782377,1.528365983866125,1,5.147767401374416
139,70,39,2,Basic,USA,27.778048045800233,29.597672208127126,2.1892430895224027,5.350208044886594,0,0.3968292577971462
140,27,38,0,Basic,India,25.37245891987809,33.28031394618805,3.1060667739926755,4.334117061273319,0,0.9397207007362255
141,9,37,0,Basic,UK,28.339673213440676,7.194215820269332,1.7181644538538252,4.1879418921258615,1,3.1488525792711863
142,62,74,0,Basic,Germany,37.071468854725566,44.29877691920401,2.6968861470172603,4.738762537318169,0,0.5979269170117026
143,37,43,0,Premium,Germany,29.310103069946372,46.41391018898861,1.9711539191387593,3.163213499123237,0,0.7921649478363885
144,51,64,0,Basic,France,45.97784836087406,32.12941620141708,0.6714747131374833,4.536951506969187,0,0.901526438448511
145,44,62,1,Basic,Germany,45.523977700561225,38.01693044991336,2.439919197118356,6.330686066484695,0,1.0346358568309368
146,24,47,0,Premium,USA,22.240189921759864,18.472740720579885,5.222977089398565,1.3964028182900308,0,0.9266745800733277
147,59,23,0,Enterprise,USA,37.41504645283099,32.89074469310149,1.529637526903746,1.5663726514778487,0,0.6341533297089998
148,32,43,0,Basic,India,17.62557473767812,52.936100105454415,1.1156615956743126,1.8417425374511232,0,0.5507992105524413
149,52,47,0,Basic,UK,33.03418971296179,55.33857427371807,0.8244257246872146,2.4142063424114593,0,0.6352728790954191
150,62,64,0,Premium,USA,39.73162836273212,30.731791999929435,0.47187246083400913,0.11131652555656546,0,0.6408327155279374
151,58,45,0,Basic,USA,32.489036782417045,8.193932997339985,2.9099974592167093,0.6018691248109367,0,0.5601558065933974
152,52,26,1,Basic,India,24.22955520663683,30.513774251079884,1.4271626691569086,0.06745719607337593,0,0.465952984743016
153,12,59,2,Premium,India,13.694867487313422,43.13861807199013,0.5302444608508656,3.2169683408856673,1,1.1412389572761186
154,39,41,1,Premium,USA,35.153407997453,59.78329760461391,1.2752022908823943,5.7507339838629274,0,0.9013694358321283
155,2,6,0,Premium,France,17.92721023371523,25.490341954151706,4.049839301605586,6.830529248793413,0,8.963605116857615
156,3,49,0,Basic,UK,16.351527295572726,17.735092202178272,0.9512359446806167,2.4523628698296025,1,5.450509098524242
157,56,52,0,Basic,UK,17.76236005989641,42.89010294325488,0.14894341627486618,0.1260536301441019,0,0.31718500106957875
158,59,32,1,Basic,USA,32.31858857079505,75.78667997772095,0.22287328341934134,2.68009673740814,0,0.5477726876405941
159,2,42,0,Basic,France,13.84736715402163,22.368303167216887,12.543010011965638,1.5292842283228576,1,6.923683577010815
160,2,54,0,Basic,UK,8.37988771374322,86.97063845907296,1.1170946808187943,5.667961268871094,0,4.18994385687161
161,54,49,0,Basic,USA,41.65332521322509,27.548491666679816,2.0218750199787956,1.5654544597020361,0,0.7713578743189831
162,1,21,1,Basic,USA,19.150494163977186,20.72888190088152,1.9316040548332603,3.7997483267563936,1,19.150494163977186
163,19,63,0,Premium,USA,22.02617357148187,26.13505479778397,0.5449375174007379,0.8447059799867259,1,1.1592722932358879
164,2,70,0,Premium,USA,7.752460364796801,11.00820118929927,1.5274625244850637,10.017339935984166,1,3.8762301823984004
165,53,37,0,Basic,USA,40.184291535589644,24.784830470559335,2.5064844988012633,1.0498261218980227,0,0.7581941799167857
166,44,16,0,Basic,UK,30.1746045024643,22.437664770601355,1.1059007515665151,0.017449723712640006,0,0.6857864659650977
167,32,56,0,Basic,USA,25.91109287991934,17.33346161856891,1.7796670762616382,0.2552645764078704,0,0.8097216524974794
168,70,34,0,Basic,France,38.27556199414777,55.60521191658871,0.9268771096656641,0.7816173360527396,0,0.5467937427735396
169,32,53,1,Basic,USA,18.496276072886506,45.81166066495251,0.6159894980554697,0.5427146536052482,0,0.5780086272777033
170,68,78,3,Premium,France,35.736488824777034,27.616940077071508,0.05672826377415148,0.8240096223919424,0,0.5255366003643681
171,55,21,2,Basic,Germany,43.232346877297466,40.97268545104559,1.1042785685113528,2.597091396327355,0,0.7860426704963176
172,56,33,0,Basic,USA,15.69334416898729,72.38868397808452,1.010117341793109,1.9237199472781832,0,0.28023828873191586
173,17,42,0,Basic,USA,26.77972033011914,9.175811743225474,1.2342599941585781,3.735010345437857,1,1.5752776664775965
174,38,64,1,Basic,UK,29.85852613443403,25.534702187191172,0.01309644804587637,4.686706151228475,0,0.785750687748264
175,24,98,0,Basic,India,26.683517513712726,31.361771844804853,1.456976515287575,2.181266541203705,0,1.1118132297380303
176,69,48,0,Premium,USA,33.70842164102297,29.339915036777466,0.3770885045723392,3.504773388784962,0,0.48852784986989817
177,70,20,1,Premium,USA,34.179892896851435,93.28256482463084,2.0568807390620654,5.829963583418954,0,0.4882841842407348
178,11,39,1,Premium,India,10.360583202350998,59.309663473906994,1.255994074038377,0.367352291777548,0,0.9418712002137272
179,16,33,0,Basic,France,17.542780185033735,33.15738569089246,0.08951928782250075,1.7073547288946147,0,1.0964237615646084
180,59,55,0,Premium,UK,36.177398001558046,65.0323463568309,0.5431029032124022,2.9314599878895637,0,0.6131762373145432
181,70,50,1,Basic,UK,53.96182987817474,32.77696077549509,0.5968683279575084,2.733068846424883,0,0.7708832839739248
182,3,29,0,Premium,USA,17.28207477097155,24.431507214042945,0.7971633243290259,3.0496527641922353,1,5.760691590323851
183,20,32,0,Basic,USA,11.569433672076999,27.7593058533106,1.850292125573349,1.2959706706730525,1,0.5784716836038499
184,59,39,0,Premium,USA,32.26463106029819,15.683132911536894,0.13543994605068818,1.32202022548556,0,0.5468581535643762
185,36,41,1,Basic,USA,20.781424774123096,47.186775034285496,1.1732359498242515,1.7436327964294087,0,0.5772617992811971
186,19,44,0,Premium,UK,20.263580411893248,76.1643610858182,5.0854321669957825,0.2687422526829701,0,1.0665042322049079
187,67,45,0,Basic,USA,36.30779604820922,64.57598304861801,0.6722888632491246,1.9112417264074297,0,0.5419074037046152
188,19,63,0,Basic,USA,34.369013005985074,15.475797599238831,1.8567873048123409,10.119008220481865,0,1.8088954213676356
189,20,39,1,Basic,Germany,23.679337604481073,41.460400729500286,5.1115182068483325,0.16620909506677117,0,1.1839668802240537
190,71,36,0,Basic,USA,40.81338471003649,46.216744040694,3.1073311702990605,0.4979643518545025,0,0.5748364043667111
191,52,24,0,Basic,Germany,35.35244805043103,33.06821284527988,3.560289908195268,2.9855951875339612,0,0.6798547702005967
192,33,41,1,Basic,USA,19.987990795567082,40.99199046179877,1.1523773730518845,3.6867120502884934,0,0.6056966907747601
193,40,48,0,Basic,USA,40.664545999983595,31.118300655067866,0.17475193002443917,1.934625781854856,0,1.01661364999959
194,39,19,1,Basic,USA,30.133725008230574,47.93791945105884,1.3338524783146832,7.4602041830277805,0,0.7726596155956558
195,1,39,0,Basic,USA,14.086774862722347,37.236774830955845,0.15136409456163746,1.9716552381185026,1,14.086774862722347
196,11,62,0,Basic,USA,21.984451302727336,24.580887027224687,1.3754769144100316,0.3474299297523596,1,1.9985864820661214
197,57,54,0,Basic,USA,47.13895786659423,52.701990770951866,1.3748339247881232,1.9559353704726377,0,0.8269992608174427
198,50,50,2,Basic,USA,33.46688035906989,54.60448377072193,3.3982641369060795,2.169091366030557,0,0.6693376071813978
199,23,54,1,Basic,USA,21.991074749673146,19.659394102256652,1.5813323257412273,1.6798094675950088,1,0.9561336847683977
200,31,36,1,Enterprise,USA,24.736954095010134,15.05232265822937,0.42449475193234987,13.284886710635623,0,0.7979662611293592
201,42,34,1,Enterprise,UK,34.466576862926466,50.12693132672603,2.4424740508256253,3.523213105724905,0,0.8206327824506301
202,7,64,0,Premium,UK,19.81743044920944,33.8377691625077,3.953519853953294,4.5984427767721945,0,2.8310614927442055
203,16,57,1,Basic,USA,21.422939571127195,69.31111070496046,0.22042171455706439,2.1317639231243826,0,1.3389337231954497
204,60,33,0,Premium,USA,31.207168509133563,25.375387573245717,2.0202911344537298,5.05646788945835,0,0.520119475152226
205,2,16,0,Basic,USA,17.213165618000914,15.422015388991147,1.40574142262006,0.3459497378038333,1,8.606582809000457
206,1,34,0,Basic,Germany,8.184767250717137,25.951959009616974,5.348968327775312,8.69644287869682,1,8.184767250717137
207,48,53,1,Premium,UK,41.90660775685536,13.034454281923443,4.504195880706959,3.6898458137440424,0,0.8730543282678199
208,12,35,0,Enterprise,USA,19.146777786529796,25.86131438343263,1.1211959159604774,1.986183353918139,1,1.5955648155441498
209,69,49,0,Premium,India,23.192266745938863,51.73335802498984,4.94719740390829,1.0361363240982042,0,0.33611980791215745
210,37,66,2,Basic,India,23.500025230811406,39.47552574173584,1.1197713290739248,4.015026099889171,0,0.6351358170489569
211,32,43,0,Basic,USA,31.173872545200574,38.218921694659095,1.3809516360966274,0.9331029859481372,0,0.9741835170375179
212,9,48,0,Basic,USA,26.873041504868986,23.907717202852613,0.9243860721264562,1.787380732822802,0,2.9858935005409983
213,19,55,0,Basic,USA,24.347599950339895,35.25771928539677,0.19025193316359845,2.8768661795686983,0,1.2814526289652577
214,48,28,1,Premium,France,35.95152488487664,42.92791084372798,13.830741170569528,7.605816736148486,0,0.7489901017682633
215,3,33,0,Basic,USA,14.005574687552176,13.752188076792521,0.1809886696537136,5.302688702150423,1,4.668524895850726
216,20,55,0,Basic,USA,34.57363746283537,41.1645154366411,0.1743147838972251,3.299683925644924,0,1.7286818731417686
217,24,45,3,Basic,India,20.990298504090372,38.2823992351596,0.25484680884093613,0.9235950708627478,0,0.8745957710037655
218,54,46,0,Basic,UK,32.07813432251346,49.59426965711454,0.648328582240663,0.5299292647287249,0,0.5940395244909901
219,33,45,1,Enterprise,UK,25.76262236626216,13.955353303413558,3.1504740068186905,4.257503947721038,0,0.7806855262503685
220,24,59,0,Basic,France,34.245198166972045,16.022854750189236,2.9777972692107717,6.398986207809802,0,1.4268832569571686
221,36,51,0,Basic,France,29.01976489408337,57.950355132748406,2.88589587694542,1.5743967866713526,0,0.8061045803912047
222,38,51,0,Basic,USA,33.98198533593122,19.50583462186491,1.3942322812904187,4.006791787792736,0,0.89426277199819
223,25,63,0,Premium,UK,18.667086276862555,18.6758056740972,5.6074960301570815,6.957656706263291,1,0.7466834510745022
224,18,69,1,Premium,UK,23.557238775058345,16.815811743948,0.06394510466415265,1.1877041475509658,1,1.3087354875032413
225,66,78,3,Basic,USA,29.135440787296933,42.18680452935224,0.08214592860077156,10.00158275623604,0,0.441446072534802
226,54,36,0,Basic,USA,25.450337926752436,25.81729378078475,2.07595871893099,0.8832032800410268,0,0.4713025541991192
227,35,82,1,Basic,USA,31.24677229990027,22.6645965163732,1.250470714361988,2.6702369739991747,0,0.8927649228542934
228,61,28,0,Premium,France,30.206912652554696,8.500344463068464,2.107699142050585,4.300245245047743,0,0.49519528938614255
229,41,74,0,Basic,France,21.65441720337149,23.6612733375637,0.4920634052695663,2.4156298250260377,0,0.5281565171554022
230,33,35,0,Premium,Germany,35.33523951002875,72.9553010278979,5.4464563099557175,3.7895765995402324,0,1.0707648336372348
231,68,43,0,Basic,India,26.130835733009402,26.530554037063247,1.3990270134315064,0.7115843771109513,0,0.38427699607366766
232,33,45,1,Premium,USA,40.93999256285432,36.924102342266856,0.710281025824393,0.6079093660163297,0,1.2406058352380098
233,14,31,0,Basic,USA,26.011915993152634,50.90730637888052,0.2979194230527829,0.04667340719156564,0,1.8579939995109025
234,21,46,1,Basic,USA,33.59326160804327,27.68447491357322,10.742922469611054,2.815581763788641,0,1.5996791241925368
